timestamp,extensionName,eventType,url,tabTitle,context,clipboardText,screenX,screenY,keyboardCommand,selectedText,domPath,version,context.elementType,context.elementId,context.url,context.elementName,context.inputType,context.elementValue,context.className,context.checked,context.x,context.y,context.width,context.height,context.extractions
2024-03-25 11:22:02,chrome,Left click,https://www.youtube.com/watch?v=riLIwuJO9qY,TOTO - Greatest Hits - YouTube,,,511,175,,,,1.0.1,DIV|option,,,,,,sbqs_c,False,426.0,155.0,528.0,32.0,[]
2024-03-25 11:22:02,chrome,Element changed,https://www.youtube.com/watch?v=riLIwuJO9qY,TOTO - Greatest Hits - YouTube,,,0,0,,,,1.0.1,INPUT|textbox,search,,search_query|Suchen,text,pur party ,ytd-searchbox,False,458.0,102.0,490.0,26.0,[]
2024-03-25 11:22:06,chrome,Left click,https://www.youtube.com/results?search_query=pur+party+hitmix,pur party hitmix - YouTube,,,918,224,,,,1.0.1,YT-FORMATTED-STRING|generic,,/watch?v=t72UXnxrg3Q&pp=ygUQcHVyIHBhcnR5IGhpdG1peA%3D%3D,"PUR - Hitmix Original Version (The best Hitmix ever!!!) von Relax_ and_chilly 6.077.906 Aufrufe vor 14 Jahren 9 Minuten, 28 Sekunden",,,style-scope ytd-video-renderer,False,707.0,216.0,425.0,21.0,[]
2024-03-25 11:22:52,chrome,Activated tab,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 11:22:53,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,899,120,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 11:22:55,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,m2,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 11:22:55,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,BUTTON|button,,,Search,,,btn btn-primary pull-right,False,1058.0,8.0,39.0,33.0,[]
2024-03-25 11:23:01,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6277,View Asset M2 :: Inventar,,,1216,554,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/hardware/6277/checkout,Checkout Asset,,,btn btn-sm btn-primary hidden-print,False,1116.0,542.0,363.0,29.0,[]
2024-03-25 11:23:03,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6277/checkout,Checkout Asset :: Inventar,,,662,516,,,,1.0.1,SPAN|textbox,select2-assigned_user_select-container,,,,,select2-selection__rendered needsclick,False,450.0,497.0,304.0,28.0,[]
2024-03-25 11:23:11,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware/6277/checkout,Checkout Asset :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,search,search,client 5,select2-search__field,False,442.0,532.0,320.0,28.0,[]
2024-03-25 11:23:17,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6277/checkout,Checkout Asset :: Inventar,,,908,776,,,,1.0.1,BUTTON|button,,,Checkout,,,btn btn-primary pull-right,False,857.0,761.0,99.0,33.0,[]
2024-03-25 11:24:15,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,83,491,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/accessories,Accessories,,,,False,0.0,459.0,230.0,44.0,[]
2024-03-25 11:24:20,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories,Accessories :: Inventar,,,1429,539,,,,1.0.1,I|generic,,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,,,,fas fa-pencil-alt,False,1424.0,532.0,12.0,12.0,[]
2024-03-25 11:24:32,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,716,447,,,,1.0.1,INPUT|textbox,qty,,qty|Quantity,text,6,form-control,False,679.0,431.0,98.0,34.0,[]
2024-03-25 11:24:39,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,522,712,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/accessories,Cancel,,,btn btn-link pull-left,False,479.0,697.0,66.0,33.0,[]
2024-03-25 11:24:44,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories,Accessories :: Inventar,,,92,207,,,,1.0.1,A|link,,#,Assets,,,,False,0.0,181.0,230.0,44.0,[]
2024-03-25 11:24:46,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories,Accessories :: Inventar,,,946,112,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 11:24:53,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/accessories,Accessories :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,h5,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 11:24:53,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories,Accessories :: Inventar,,,0,0,,,,1.0.1,BUTTON|button,,,Search,,,btn btn-primary pull-right,False,1058.0,8.0,39.0,33.0,[]
2024-03-25 11:25:31,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,380,232,,,,1.0.1,SPAN|textbox,select2-bulk_actions-w2-container,,,,,select2-selection__rendered needsclick,False,267.0,223.0,274.0,28.0,[]
2024-03-25 11:25:32,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,1175,244,,,,1.0.1,INPUT|textbox,,,search,search,egger,form-control search-input search-highlight,False,1092.0,221.0,184.0,34.0,[]
2024-03-25 11:25:33,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,1296,232,,,,1.0.1,I|button,,,,,,fa fa-times,False,1288.0,232.0,10.0,14.0,[]
2024-03-25 11:25:33,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,1164,242,,,,1.0.1,INPUT|textbox,,,search,search,,form-control search-input,False,1092.0,221.0,184.0,34.0,[]
2024-03-25 11:25:39,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,search,search,client 3,form-control search-input search-highlight,False,1092.0,221.0,184.0,34.0,[]
2024-03-25 11:25:45,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,1431,380,,,,1.0.1,I|generic,,https://vc11-wi.fit.fraunhofer.de/users/1002/edit,,,,fas fa-pencil-alt,False,1424.0,379.0,12.0,12.0,[]
2024-03-25 11:25:45,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,btSelectItem|checkbox,checkbox,on,,True,157.0,285.0,23.0,23.0,[]
2024-03-25 11:25:45,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,btSelectItem|checkbox,checkbox,on,,True,157.0,285.0,23.0,23.0,[]
2024-03-25 11:25:48,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users/1002/edit,Update User Client 3 Client 3 :: Inventar,,,1466,176,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/users,Back,,,btn btn-primary pull-right,False,1450.0,153.0,54.0,33.0,[]
2024-03-25 11:25:53,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users/1002/edit,Update User Client 3 Client 3 :: Inventar,,,1468,175,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/users,Back,,,btn btn-primary pull-right,False,1450.0,153.0,54.0,33.0,[]
2024-03-25 11:25:55,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,340,380,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/users/1002,Client 3 Client 3,,,,False,302.0,367.0,43.0,36.0,[]
2024-03-25 11:26:02,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users/1002,View User Client 3 Client 3 :: Inventar,,,336,225,,,,1.0.1,SPAN|generic,,#asset,,,,hidden-xs hidden-sm,False,319.0,211.0,60.0,17.0,[]
2024-03-25 11:26:09,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users/1002#asset,View User Client 3 Client 3 :: Inventar,,,532,226,,,,1.0.1,SPAN|generic,,#accessories,,,,hidden-xs hidden-sm,False,500.0,211.0,90.0,17.0,[]
2024-03-25 11:26:15,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users/1002#accessories,View User Client 3 Client 3 :: Inventar,,,1430,416,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/accessories/9/checkin/user,Checkin,,,btn btn-primary btn-sm hidden-print,False,1398.0,401.0,63.0,29.0,[]
2024-03-25 11:26:19,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/9/checkin/user,Checkin Accessory :: Inventar,,,906,447,,,,1.0.1,BUTTON|button,,,Checkin,,,btn btn-primary pull-right,False,866.0,437.0,90.0,33.0,[]
2024-03-25 11:26:34,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67,Headset USB Accessory (Evolve2 30 SE) :: Inventar,,,100,208,,,,1.0.1,A|link,,#,Assets,,,,False,0.0,181.0,230.0,44.0,[]
2024-03-25 11:27:31,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,1188,239,,,,1.0.1,INPUT|textbox,,,search,search,client 3,form-control search-input search-highlight,False,1092.0,221.0,184.0,34.0,[]
2024-03-25 11:27:34,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,search,search,client 9,form-control search-input search-highlight,False,1092.0,221.0,184.0,34.0,[]
2024-03-25 11:27:34,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users,Current Users :: Inventar,,,332,381,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/users/1054,Client 9 Client 9,,,,False,302.0,367.0,43.0,36.0,[]
2024-03-25 11:27:35,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users/1054,View User Client 9 Client 9 :: Inventar,,,542,213,,,,1.0.1,SPAN|generic,,#accessories,,,,hidden-xs hidden-sm,False,500.0,211.0,90.0,17.0,[]
2024-03-25 11:27:38,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/users/1054#accessories,View User Client 9 Client 9 :: Inventar,,,1414,420,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/accessories/8/checkin/user,Checkin,,,btn btn-primary btn-sm hidden-print,False,1398.0,402.0,63.0,29.0,[]
2024-03-25 11:27:41,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/8/checkin/user,Checkin Accessory :: Inventar,,,928,450,,,,1.0.1,BUTTON|button,,,Checkin,,,btn btn-primary pull-right,False,866.0,437.0,90.0,33.0,[]
2024-03-25 11:27:46,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67,Headset USB Accessory (Evolve2 30 SE) :: Inventar,,,72,206,,,,1.0.1,SPAN|generic,,#,,,,,False,38.0,193.0,38.0,18.0,[]
